DATE,TREEID,FOPEN,FPAST,LCOLOR,LFALL,CIRCUIT,COMMENTS
10/4/2002,ACSA-01,-99,-99,1,0,6
10/4/2002,BELE-01,-99,-99,25,5,7
10/4/2002,BEAL-01,-99,-99,40,10,8
10/4/2002,QURU-01,-99,-99,8,0,9
10/4/2002,QUAL-04,-99,-99,0,0,10
10/4/2002,FAGR-01,-99,-99,2,0,11
10/4/2002,ACPE-01,-99,-99,7,1,12
10/4/2002,QUVE-01,-99,-99,2,0,13
10/4/2002,BEPA-01,-99,-99,7,1,14
10/4/2002,ACRU-02,-99,-99,55,35,15
10/4/2002,ACPE-02,-99,-99,10,2,16
10/4/2002,NYSY-04,-99,-99,38,1,17
10/4/2002,FAGR-05,-99,-99,3,0,18
10/4/2002,ACPE-03,-99,-99,30,3,19
10/4/2002,BEAL-02,-99,-99,22,2,20
10/4/2002,BELE-02,-99,-99,20,3,21
10/4/2002,FAGR-03,-99,-99,38,23,22
10/4/2002,AMSP-03,-99,-99,55,8,23
10/4/2002,NYSY-02,-99,-99,85,5,24
10/4/2002,BEAL-03,-99,-99,37,3,25
10/4/2002,NYSY-03,-99,-99,87,5,26
10/4/2002,QURU-02,-99,-99,10,1,27
10/4/2002,ACRU-03,-99,-99,85,7,28
10/4/2002,ACPE-04,-99,-99,55,7,29
10/4/2002,QUVE-02,-99,-99,7,0,30
10/4/2002,ACRU-04,-99,-99,75,20,31
10/4/2002,QUAL-02,-99,-99,80,25,32
10/4/2002,BELE-03,-99,-99,40,10,33
10/4/2002,QUVE-03,-99,-99,65,15,34
10/4/2002,QUVE-04,-99,-99,5,0,35
10/4/2002,QURU-03,-99,-99,8,1,36
10/4/2002,PRSE-02,-99,-99,35,8,37
10/4/2002,BEPA-02,-99,-99,15,2,38
10/4/2002,BEPA-03,-99,-99,15,1,39
10/4/2002,BEPA-04,-99,-99,35,17,40
10/4/2002,FRAM-02,-99,-99,92,15,41
10/4/2002,FAGR-04,-99,-99,1,0,42
10/4/2002,QUAL-03,-99,-99,8,0,43
10/4/2002,ACSA-02,-99,-99,5,1,44
10/4/2002,FRAM-03,-99,-99,7,3,45
10/4/2002,ACSA-03,-99,-99,30,10,46
10/4/2002,PRSE-04,-99,-99,20,5,47
10/4/2002,QURU-04,-99,-99,7,1,48
10/4/2002,ACRU-05,-99,-99,38,8,49
10/4/2002,FRAM-04,-99,-99,3,0,50
10/10/2002,AMSP-01,-99,-99,60,5,1
10/10/2002,FRAM-01,-99,-99,100,50,2
10/10/2002,PRSE-01,-99,-99,40,38,3
10/10/2002,ACRU-01,-99,-99,85,12,4
10/10/2002,AMSP-02,-99,-99,55,5,5
10/10/2002,ACSA-01,-99,-99,2,0,6
10/10/2002,BELE-01,-99,-99,30,15,7
10/10/2002,BEAL-01,-99,-99,60,27,8
10/10/2002,QURU-01,-99,-99,15,1,9
10/10/2002,QUAL-04,-99,-99,7,0,10
10/10/2002,FAGR-01,-99,-99,3,0,11
10/10/2002,ACPE-01,-99,-99,15,2,12
10/10/2002,QUVE-01,-99,-99,8,3,13
10/10/2002,BEPA-01,-99,-99,17,5,14
10/10/2002,ACRU-02,-99,-99,80,50,15
10/10/2002,ACPE-02,-99,-99,30,3,16
10/10/2002,NYSY-04,-99,-99,50,3,17
10/10/2002,FAGR-05,-99,-99,8,0,18
10/10/2002,ACPE-03,-99,-99,45,5,19
10/10/2002,BEAL-02,-99,-99,35,5,20
10/10/2002,BELE-02,-99,-99,22,3,21
10/10/2002,FAGR-03,-99,-99,45,35,22
10/10/2002,AMSP-03,-99,-99,75,40,23
10/10/2002,NYSY-02,-99,-99,98,30,24
10/10/2002,BEAL-03,-99,-99,75,30,25
10/10/2002,NYSY-03,-99,-99,95,40,26
10/10/2002,QURU-02,-99,-99,27,5,27
10/10/2002,ACRU-03,-99,-99,99,35,28
10/10/2002,ACPE-04,-99,-99,65,25,29
10/10/2002,QUVE-02,-99,-99,22,1,30
10/10/2002,ACRU-04,-99,-99,80,33,31
10/10/2002,QUAL-02,-99,-99,85,45,32
10/10/2002,BELE-03,-99,-99,65,30,33
10/10/2002,QUVE-03,-99,-99,70,33,34
10/10/2002,QUVE-04,-99,-99,10,1,35
10/10/2002,QURU-03,-99,-99,12,1,36
10/10/2002,PRSE-02,-99,-99,35,15,37
10/10/2002,BEPA-02,-99,-99,25,3,38
10/10/2002,BEPA-03,-99,-99,30,3,39
10/10/2002,BEPA-04,-99,-99,38,25,40
10/10/2002,FRAM-02,-99,-99,95,50,41
10/10/2002,FAGR-04,-99,-99,7,0,42
10/10/2002,QUAL-03,-99,-99,17,1,43
10/10/2002,ACSA-02,-99,-99,8,1,44
10/10/2002,FRAM-03,-99,-99,15,5,45
10/10/2002,ACSA-03,-99,-99,35,10,46
10/10/2002,PRSE-04,-99,-99,22,8,47
10/10/2002,QURU-04,-99,-99,15,1,48
10/10/2002,ACRU-05,-99,-99,60,25,49
10/10/2002,FRAM-04,-99,-99,15,0,50
10/15/2002,AMSP-01,-99,-99,85,20,1
10/15/2002,FRAM-01,-99,-99,100,93,2
10/15/2002,PRSE-01,-99,-99,50,35,3
10/15/2002,ACRU-01,-99,-99,100,45,4
10/15/2002,AMSP-02,-99,-99,85,15,5
10/15/2002,ACSA-01,-99,-99,8,0,6
10/15/2002,BELE-01,-99,-99,38,20,7
10/15/2002,BEAL-01,-99,-99,95,50,8
10/15/2002,QURU-01,-99,-99,18,1,9
10/15/2002,QUAL-04,-99,-99,35,0,10
10/15/2002,FAGR-01,-99,-99,5,1,11
10/15/2002,ACPE-01,-99,-99,35,2,12
10/15/2002,QUVE-01,-99,-99,15,3,13
10/15/2002,BEPA-01,-99,-99,40,8,14
10/15/2002,ACRU-02,-99,-99,100,65,15
10/15/2002,ACPE-02,-99,-99,70,5,16
10/15/2002,NYSY-04,-99,-99,60,15,17
10/15/2002,FAGR-05,-99,-99,30,5,18
10/15/2002,ACPE-03,-99,-99,75,30,19
10/15/2002,BEAL-02,-99,-99,90,7,20
10/15/2002,BELE-02,-99,-99,80,5,21
10/15/2002,FAGR-03,-99,-99,75,45,22
10/15/2002,AMSP-03,-99,-99,92,60,23
10/15/2002,NYSY-02,-99,-99,99,90,24
10/15/2002,BEAL-03,-99,-99,70,60,25
10/15/2002,NYSY-03,-99,-99,90,85,26
10/15/2002,QURU-02,-99,-99,60,10,27
10/15/2002,ACRU-03,-99,-99,100,85,28
10/15/2002,ACPE-04,-99,-99,85,60,29
10/15/2002,QUVE-02,-99,-99,25,3,30
10/15/2002,ACRU-04,-99,-99,90,70,31
10/15/2002,QUAL-02,-99,-99,85,78,32
10/15/2002,BELE-03,-99,-99,90,45,33
10/15/2002,QUVE-03,-99,-99,80,50,34
10/15/2002,QUVE-04,-99,-99,20,1,35
10/15/2002,QURU-03,-99,-99,20,3,36
10/15/2002,PRSE-02,-99,-99,45,15,37
10/15/2002,BEPA-02,-99,-99,75,7,38
10/15/2002,BEPA-03,-99,-99,90,25,39
10/15/2002,BEPA-04,-99,-99,85,35,40
10/15/2002,FRAM-02,-99,-99,100,99,41
10/15/2002,FAGR-04,-99,-99,3,1,42
10/15/2002,QUAL-03,-99,-99,17,3,43
10/15/2002,ACSA-02,-99,-99,30,3,44
